118,281,118,118,281,118,281,118,281,118,118,118,281,118,281,118,118,118,118,281,118,115,241,242,243,281,281,214,254,254,254,254,254,254,254,213,281,281,281,118
281,281,281,118,118,281,118,118,281,118,281,118,118,118,281,118,281,118,118,281,118,127,253,254,255,281,281,281,283,254,254,254,254,254,254,213,118,118,281,118
281,118,118,118,118,281,118,118,118,118,118,281,281,118,118,281,118,281,118,281,118,114,121,223,121,120,121,120,120,283,254,254,254,254,283,121,121,121,121,121
281,118,281,281,118,118,119,119,281,281,281,118,118,281,281,118,281,118,118,281,118,215,215,224,215,215,215,215,215,216,232,233,232,232,216,215,215,215,215,216
281,118,118,118,281,119,119,118,119,118,118,281,281,118,118,281,281,281,118,281,118,286,286,224,286,286,286,286,286,286,233,232,233,232,286,286,286,286,286,286
281,118,118,119,119,119,118,119,119,119,281,281,281,281,281,281,118,281,118,118,281,285,286,224,286,286,286,286,286,286,239,239,239,239,217,217,286,286,286,286
118,118,119,119,119,119,281,119,281,119,119,119,281,281,118,118,118,118,118,118,281,285,286,224,286,286,286,286,218,249,250,250,250,251,252,282,217,218,217,218
118,118,281,119,281,118,119,119,119,119,281,119,119,281,281,281,281,281,281,118,281,217,218,229,217,218,217,218,214,254,254,254,254,247,109,248,109,281,281,118
118,281,118,118,119,119,119,119,119,281,119,119,119,119,118,281,118,118,118,118,281,118,214,254,282,281,281,282,282,109,254,254,254,109,254,109,109,282,282,282
118,281,118,281,281,118,119,119,119,119,119,119,119,119,119,119,119,119,281,281,281,119,214,254,254,281,214,109,109,109,254,254,109,109,109,254,254,109,109,109
118,281,118,118,118,118,119,119,119,119,118,281,118,119,119,119,281,118,281,119,281,118,214,254,254,281,214,109,109,109,109,254,109,109,109,254,254,109,109,109
118,281,118,118,118,118,119,119,119,281,118,281,281,118,119,118,119,119,281,118,118,281,119,281,307,281,214,246,254,109,254,109,109,109,254,254,109,109,109,109
281,118,118,281,118,118,281,118,119,118,281,118,118,281,281,118,281,119,118,119,118,281,119,281,307,214,254,254,254,109,248,109,109,254,254,247,109,109,109,246
281,118,281,118,281,281,281,119,119,118,281,281,281,118,281,118,281,119,118,281,119,118,281,118,214,109,109,109,109,109,109,109,254,254,109,109,254,109,109,213
281,118,118,281,118,118,118,118,118,281,118,118,118,118,118,118,118,281,281,118,118,118,118,281,118,214,109,109,254,254,254,109,109,109,246,109,109,109,213,118
281,118,281,118,281,281,119,119,119,118,118,281,281,281,281,281,281,118,281,281,281,118,118,118,118,281,283,283,109,109,254,109,109,109,109,109,109,109,213,281
281,118,118,281,118,281,118,118,119,119,281,118,118,118,118,118,118,281,281,118,118,281,118,281,118,118,281,118,283,283,109,109,109,283,109,283,283,283,118,281
281,118,118,281,118,281,119,281,118,118,118,118,281,281,281,281,281,281,118,281,281,118,281,118,281,118,118,118,281,118,283,283,283,118,281,118,118,281,281,281
281,118,118,281,281,119,281,119,119,119,281,118,118,281,118,118,118,281,281,118,281,281,118,281,118,281,281,281,281,118,281,118,118,118,118,118,281,281,281,281
281,118,281,118,281,119,119,118,119,118,281,281,281,118,281,281,281,281,118,281,281,118,281,281,281,118,118,118,281,118,118,281,281,281,281,281,118,281,281,118
281,118,256,257,118,118,118,119,119,118,118,118,281,281,281,281,281,118,281,118,281,281,118,118,118,281,281,281,118,281,281,118,118,118,118,118,281,118,281,118
281,118,267,268,118,281,119,119,119,119,281,119,119,118,281,281,281,281,119,281,118,281,281,281,281,281,281,281,281,118,118,281,281,281,281,281,281,118,281,118
118,281,118,281,119,119,118,119,119,119,281,119,119,281,119,118,118,118,281,119,118,119,281,118,281,281,281,281,281,281,281,119,119,281,281,118,281,281,281,118
118,281,118,281,118,281,281,119,118,119,119,119,119,118,281,281,119,119,281,119,281,119,119,281,118,281,119,281,281,119,119,119,281,119,119,281,281,118,281,118
276,277,277,278,279,119,119,119,281,119,119,119,118,119,119,281,119,118,281,119,118,118,119,118,281,118,281,118,119,281,119,281,119,281,119,119,281,281,118,281
276,280,280,278,279,118,281,118,119,119,119,119,119,118,119,118,281,118,119,281,281,281,119,119,119,119,119,119,281,119,119,119,119,119,119,119,281,281,281,118
276,280,278,278,279,118,281,281,118,118,119,119,281,118,119,119,118,119,118,119,281,119,119,119,118,119,281,119,119,119,119,281,119,281,119,118,281,118,281,281
281,280,280,280,118,281,118,118,118,281,281,118,118,118,281,119,118,281,281,118,118,119,119,119,119,119,281,281,118,281,119,119,119,118,281,118,281,118,281,281
118,281,281,281,118,118,118,281,281,281,118,281,281,118,118,118,281,118,118,281,281,281,281,118,118,118,118,118,118,118,118,281,281,281,281,281,281,118,281,281
281,118,118,118,281,281,281,118,118,281,281,118,118,281,281,281,118,281,281,118,118,281,118,281,281,281,281,281,281,281,281,118,118,118,118,118,118,281,118,281
