1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,3,3,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,0,1,2,0,0,0,0,1,0,3,3,0,0,1,1,1
0,0,1,3,3,3,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,3,3,2,0,0,1,2
0,0,3,3,3,3,3,3,2,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,3,3,0,1,0,0,0
0,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,2,0,1,1,3,3,0,1,0,1,0
1,3,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,3,3,0,0,0,0,1
0,3,3,3,3,3,3,3,3,3,3,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,3,1,1,1,0,0
0,3,3,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,3,3,0,0,1,1,1
0,3,3,3,3,3,3,3,3,3,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,2,0,0,1,2
1,1,0,3,3,3,3,1,2,3,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3,3,0,1,0,0,0
0,0,0,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,1,2,0,0,0,0,3,3,0,1,0,1,0
0,0,46,44,44,45,1,1,0,3,3,3,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,3,0,0,0,0,1
0,0,49,43,43,50,0,1,0,0,3,3,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,3,3,1,1,1,0,0
1,0,48,51,51,47,1,0,1,0,3,3,0,0,0,1,0,0,0,2,1,1,0,0,1,0,1,2,0,0,1,2,0,3,3,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0,3,3,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,3,3,1,1,1,0,0
2,0,0,1,2,0,0,0,0,1,3,3,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,3,3,1,2,0,1,0
1,0,0,0,1,1,0,0,0,1,3,3,0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,3,3,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,3,3,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,3,3,1,0,0,0,1
1,0,1,2,0,2,0,0,1,3,3,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,1,1,0,3,3,0,1,0,1,1
0,0,1,0,1,1,0,0,3,3,3,3,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3,3,0,0,0,0,1
1,0,0,0,1,0,3,3,3,3,3,1,1,1,0,1,0,0,0,2,1,1,0,0,0,0,1,0,1,0,1,3,3,3,3,1,1,0,0,0
0,1,0,0,0,3,3,3,3,3,3,1,2,1,0,0,1,0,0,0,0,3,3,3,3,3,3,0,0,0,3,3,3,3,0,1,0,0,0,0
1,0,1,1,3,3,3,3,3,3,3,3,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,1,1,1,1
1,2,0,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,0,1,2,0,0,0,0
0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,0,1,1,1,1,1,3,3,3,1,0,0,0,1,0,0,0,0
0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
2,0,0,1,3,3,3,3,3,3,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,2,0,0,1,2,0
0,1,0,0,0,3,3,3,3,3,3,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,0,0,1,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,2,1,1,0,0,0,0,1,0
